"No.","Time","Source","Destination","Protocol","Length","Info"
"18485","2487.991061828","192.168.8.181","142.250.185.10","TCP","66","34760  >  443 [ACK] Seq=1341 Ack=3499013 Win=1089664 Len=0 TSval=2611278931 TSecr=4110128015"
"18486","2488.012589813","142.250.200.110","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18487","2488.040714957","142.250.200.110","192.168.8.181","TCP","1454","[TCP Out-Of-Order] 443  >  43322 [ACK] Seq=398095 Ack=2617 Win=72192 Len=1388 TSval=2212834844 TSecr=3305777912"
"18488","2488.040770242","192.168.8.181","142.250.200.110","TCP","78","43322  >  443 [ACK] Seq=2617 Ack=405035 Win=179072 Len=0 TSval=3305778019 TSecr=2212834808 SLE=398095 SRE=399483"
"18489","2488.080903205","142.250.200.110","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18490","2488.080949469","192.168.8.181","142.250.200.110","TCP","66","43322  >  443 [ACK] Seq=2617 Ack=406423 Win=178048 Len=0 TSval=3305778059 TSecr=2212834879"
"18491","2488.080903412","142.250.185.10","192.168.8.181","TCP","1454","[TCP Previous segment not captured] 443  >  34760 [ACK] Seq=3501789 Ack=1341 Win=68864 Len=1388 TSval=4110128136 TSecr=2611278874 [TCP segment of a reassembled PDU]"
"18492","2488.081336189","192.168.8.181","142.250.185.10","TCP","78","[TCP Dup ACK 18485#1] 34760  >  443 [ACK] Seq=1341 Ack=3499013 Win=1089664 Len=0 TSval=2611279021 TSecr=4110128015 SLE=3501789 SRE=3503177"
"18493","2488.100885627","142.250.200.110","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18494","2488.100956613","192.168.8.181","142.250.200.110","TCP","66","43322  >  443 [ACK] Seq=2617 Ack=407811 Win=178048 Len=0 TSval=3305778079 TSecr=2212834909"
"18495","2488.100885686","142.250.185.10","192.168.8.181","TCP","1454","443  >  34760 [ACK] Seq=3503177 Ack=1341 Win=68864 Len=1388 TSval=4110128164 TSecr=2611278874 [TCP segment of a reassembled PDU]"
"18496","2488.101088001","192.168.8.181","142.250.185.10","TCP","78","[TCP Dup ACK 18485#2] 34760  >  443 [ACK] Seq=1341 Ack=3499013 Win=1089664 Len=0 TSval=2611279041 TSecr=4110128015 SLE=3501789 SRE=3504565"
"18497","2488.141076908","142.250.185.10","192.168.8.181","TCP","1454","443  >  34760 [ACK] Seq=3504565 Ack=1341 Win=68864 Len=1388 TSval=4110128192 TSecr=2611278931 [TCP segment of a reassembled PDU]"
"18498","2488.141120685","192.168.8.181","142.250.185.10","TCP","78","[TCP Dup ACK 18485#3] 34760  >  443 [ACK] Seq=1341 Ack=3499013 Win=1089664 Len=0 TSval=2611279081 TSecr=4110128015 SLE=3501789 SRE=3505953"
"18499","2488.141076950","142.250.200.110","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18500","2488.141300544","192.168.8.181","142.250.200.110","TCP","66","43322  >  443 [ACK] Seq=2617 Ack=409199 Win=178048 Len=0 TSval=3305778120 TSecr=2212834939"
"18501","2488.171563992","142.250.185.10","192.168.8.181","TCP","1454","443  >  34760 [ACK] Seq=3505953 Ack=1341 Win=68864 Len=1388 TSval=4110128220 TSecr=2611278931 [TCP segment of a reassembled PDU]"
"18502","2488.172853404","192.168.8.181","142.250.185.10","TCP","78","[TCP Dup ACK 18485#4] 34760  >  443 [ACK] Seq=1341 Ack=3499013 Win=1089664 Len=0 TSval=2611279111 TSecr=4110128015 SLE=3501789 SRE=3507341"
"18503","2488.180904445","142.250.200.110","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18504","2488.180940747","192.168.8.181","142.250.200.110","TCP","66","43322  >  443 [ACK] Seq=2617 Ack=410587 Win=178048 Len=0 TSval=3305778159 TSecr=2212834969"
"18505","2488.190756634","142.250.185.10","192.168.8.181","TCP","1454","443  >  34760 [ACK] Seq=3507341 Ack=1341 Win=68864 Len=1388 TSval=4110128248 TSecr=2611278931 [TCP segment of a reassembled PDU]"
"18506","2488.192370939","192.168.8.181","142.250.185.10","TCP","78","[TCP Dup ACK 18485#5] 34760  >  443 [ACK] Seq=1341 Ack=3499013 Win=1089664 Len=0 TSval=2611279130 TSecr=4110128015 SLE=3501789 SRE=3508729"
"18507","2488.221055129","142.250.200.110","192.168.8.181","TLSv1.3","1454","[TCP Previous segment not captured] , Continuation Data"
"18508","2488.221122933","192.168.8.181","142.250.200.110","TCP","78","[TCP Dup ACK 18504#1] 43322  >  443 [ACK] Seq=2617 Ack=410587 Win=178048 Len=0 TSval=3305778200 TSecr=2212834969 SLE=411975 SRE=413363"
"18509","2488.221055201","142.250.200.110","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18510","2488.221213359","192.168.8.181","142.250.200.110","TCP","78","[TCP Dup ACK 18504#2] 43322  >  443 [ACK] Seq=2617 Ack=410587 Win=178048 Len=0 TSval=3305778200 TSecr=2212834969 SLE=411975 SRE=414751"
"18511","2488.221055246","142.250.185.10","192.168.8.181","TCP","1454","443  >  34760 [ACK] Seq=3508729 Ack=1341 Win=68864 Len=1388 TSval=4110128277 TSecr=2611279021 [TCP segment of a reassembled PDU]"
"18512","2488.222552147","192.168.8.181","142.250.185.10","TCP","78","[TCP Dup ACK 18485#6] 34760  >  443 [ACK] Seq=1341 Ack=3499013 Win=1089664 Len=0 TSval=2611279161 TSecr=4110128015 SLE=3501789 SRE=3510117"
"18513","2488.240694010","142.250.185.10","192.168.8.181","TCP","1454","443  >  34760 [ACK] Seq=3510117 Ack=1341 Win=68864 Len=1388 TSval=4110128305 TSecr=2611279021 [TCP segment of a reassembled PDU]"
"18514","2488.242231154","192.168.8.181","142.250.185.10","TCP","78","[TCP Dup ACK 18485#7] 34760  >  443 [ACK] Seq=1341 Ack=3499013 Win=1089664 Len=0 TSval=2611279180 TSecr=4110128015 SLE=3501789 SRE=3511505"
"18515","2488.251447377","142.250.200.110","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18516","2488.251483591","192.168.8.181","142.250.200.110","TCP","78","[TCP Dup ACK 18504#3] 43322  >  443 [ACK] Seq=2617 Ack=410587 Win=178048 Len=0 TSval=3305778230 TSecr=2212834969 SLE=411975 SRE=416139"
"18517","2488.271007351","142.250.200.110","192.168.8.181","TCP","1454","443  >  43322 [ACK] Seq=416139 Ack=2617 Win=72192 Len=1388 TSval=2212835081 TSecr=3305778120"
"18518","2488.271050404","192.168.8.181","142.250.200.110","TCP","78","[TCP Dup ACK 18504#4] 43322  >  443 [ACK] Seq=2617 Ack=410587 Win=178048 Len=0 TSval=3305778249 TSecr=2212834969 SLE=411975 SRE=417527"
"18519","2488.290689817","142.250.200.110","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18520","2488.290724426","192.168.8.181","142.250.200.110","TCP","78","[TCP Dup ACK 18504#5] 43322  >  443 [ACK] Seq=2617 Ack=410587 Win=178048 Len=0 TSval=3305778269 TSecr=2212834969 SLE=411975 SRE=418915"
"18521","2488.300767309","142.250.185.10","192.168.8.181","TCP","1454","[TCP Out-Of-Order] 443  >  34760 [ACK] Seq=3500401 Ack=1341 Win=68864 Len=1388 TSval=4110128361 TSecr=2611279081 [TCP segment of a reassembled PDU]"
"18522","2488.302999691","192.168.8.181","142.250.185.10","TCP","78","[TCP Dup ACK 18485#8] 34760  >  443 [ACK] Seq=1341 Ack=3499013 Win=1089664 Len=0 TSval=2611279240 TSecr=4110128015 SLE=3500401 SRE=3511505"
"18523","2488.310777009","142.250.200.110","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18524","2488.310815981","192.168.8.181","142.250.200.110","TCP","78","[TCP Dup ACK 18504#6] 43322  >  443 [ACK] Seq=2617 Ack=410587 Win=178048 Len=0 TSval=3305778289 TSecr=2212834969 SLE=411975 SRE=420303"
"18525","2488.330559368","142.250.185.10","192.168.8.181","TCP","1454","443  >  34760 [ACK] Seq=3511505 Ack=1341 Win=68864 Len=1388 TSval=4110128389 TSecr=2611279130 [TCP segment of a reassembled PDU]"
"18526","2488.332272620","192.168.8.181","142.250.185.10","TCP","78","[TCP Dup ACK 18485#9] 34760  >  443 [ACK] Seq=1341 Ack=3499013 Win=1089664 Len=0 TSval=2611279270 TSecr=4110128015 SLE=3500401 SRE=3512893"
"18527","2488.361728087","142.250.185.10","192.168.8.181","TCP","1454","443  >  34760 [ACK] Seq=3512893 Ack=1341 Win=68864 Len=1388 TSval=4110128417 TSecr=2611279161 [TCP segment of a reassembled PDU]"
"18528","2488.363341768","192.168.8.181","142.250.185.10","TCP","78","[TCP Dup ACK 18485#10] 34760  >  443 [ACK] Seq=1341 Ack=3499013 Win=1089664 Len=0 TSval=2611279301 TSecr=4110128015 SLE=3500401 SRE=3514281"
"18529","2488.371055532","142.250.200.110","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18530","2488.371141216","192.168.8.181","142.250.200.110","TCP","78","[TCP Dup ACK 18504#7] 43322  >  443 [ACK] Seq=2617 Ack=410587 Win=178048 Len=0 TSval=3305778350 TSecr=2212834969 SLE=411975 SRE=421691"
"18531","2488.380886971","142.250.185.10","192.168.8.181","TCP","1454","443  >  34760 [ACK] Seq=3514281 Ack=1341 Win=68864 Len=1388 TSval=4110128440 TSecr=2611279180 [TCP segment of a reassembled PDU]"
"18532","2488.382978145","192.168.8.181","142.250.185.10","TCP","78","[TCP Dup ACK 18485#11] 34760  >  443 [ACK] Seq=1341 Ack=3499013 Win=1089664 Len=0 TSval=2611279320 TSecr=4110128015 SLE=3500401 SRE=3515669"
"18533","2488.390678837","142.250.200.110","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18534","2488.390722349","192.168.8.181","142.250.200.110","TCP","78","[TCP Dup ACK 18504#8] 43322  >  443 [ACK] Seq=2617 Ack=410587 Win=178048 Len=0 TSval=3305778369 TSecr=2212834969 SLE=411975 SRE=423079"
"18535","2488.420883664","142.250.185.10","192.168.8.181","TCP","1454","443  >  34760 [ACK] Seq=3515669 Ack=1341 Win=68864 Len=1388 TSval=4110128462 TSecr=2611279180 [TCP segment of a reassembled PDU]"
"18536","2488.420883712","142.250.200.110","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18537","2488.420978896","192.168.8.181","142.250.200.110","TCP","78","[TCP Dup ACK 18504#9] 43322  >  443 [ACK] Seq=2617 Ack=410587 Win=178048 Len=0 TSval=3305778399 TSecr=2212834969 SLE=411975 SRE=424467"
"18538","2488.422826998","192.168.8.181","142.250.185.10","TCP","78","[TCP Dup ACK 18485#12] 34760  >  443 [ACK] Seq=1341 Ack=3499013 Win=1089664 Len=0 TSval=2611279360 TSecr=4110128015 SLE=3500401 SRE=3517057"
"18539","2488.441148144","142.250.200.110","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18540","2488.441203068","192.168.8.181","142.250.200.110","TCP","78","[TCP Dup ACK 18504#10] 43322  >  443 [ACK] Seq=2617 Ack=410587 Win=178048 Len=0 TSval=3305778420 TSecr=2212834969 SLE=411975 SRE=425855"
"18541","2488.461237241","142.250.200.110","192.168.8.181","TCP","1454","[TCP Out-Of-Order] 443  >  43322 [ACK] Seq=410587 Ack=2617 Win=72192 Len=1388 TSval=2212835268 TSecr=3305778350"
"18542","2488.461284611","192.168.8.181","142.250.200.110","TCP","66","43322  >  443 [ACK] Seq=2617 Ack=425855 Win=168320 Len=0 TSval=3305778440 TSecr=2212835268"
"18543","2488.461237281","142.250.185.10","192.168.8.181","TLSv1.3","1454","[TCP Previous segment not captured] , Continuation Data"
"18544","2488.462622585","192.168.8.181","142.250.185.10","TCP","86","[TCP Dup ACK 18485#13] 34760  >  443 [ACK] Seq=1341 Ack=3499013 Win=1089664 Len=0 TSval=2611279401 TSecr=4110128015 SLE=3518445 SRE=3519833 SLE=3500401 SRE=3517057"
"18545","2488.480949825","142.250.200.110","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18546","2488.491209819","142.250.185.10","192.168.8.181","TCP","1454","[TCP Out-Of-Order] 443  >  34760 [ACK] Seq=3499013 Ack=1341 Win=68864 Len=1388 TSval=4110128550 TSecr=2611279270 [TCP segment of a reassembled PDU]"
"18547","2488.491252101","192.168.8.181","142.250.185.10","TCP","78","34760  >  443 [ACK] Seq=1341 Ack=3517057 Win=1076864 Len=0 TSval=2611279431 TSecr=4110128550 SLE=3518445 SRE=3519833"
"18548","2488.521395892","142.250.200.110","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18549","2488.521432228","192.168.8.181","142.250.200.110","TCP","66","43322  >  443 [ACK] Seq=2617 Ack=428631 Win=178048 Len=0 TSval=3305778500 TSecr=2212835292"
"18550","2488.521395929","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18551","2488.521565826","192.168.8.181","142.250.185.10","TCP","78","[TCP Window Update] 34760  >  443 [ACK] Seq=1341 Ack=3517057 Win=1088512 Len=0 TSval=2611279461 TSecr=4110128550 SLE=3518445 SRE=3521221"
"18552","2488.521395951","142.250.200.110","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18553","2488.551169834","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18554","2488.551206808","192.168.8.181","142.250.185.10","TCP","78","[TCP Dup ACK 18547#1] 34760  >  443 [ACK] Seq=1341 Ack=3517057 Win=1088512 Len=0 TSval=2611279491 TSecr=4110128550 SLE=3518445 SRE=3522609"
"18555","2488.560977144","142.250.200.110","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18556","2488.561012724","192.168.8.181","142.250.200.110","TCP","66","43322  >  443 [ACK] Seq=2617 Ack=431407 Win=178048 Len=0 TSval=3305778539 TSecr=2212835341"
"18557","2488.571273733","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18558","2488.571311144","192.168.8.181","142.250.185.10","TCP","78","[TCP Dup ACK 18547#2] 34760  >  443 [ACK] Seq=1341 Ack=3517057 Win=1088512 Len=0 TSval=2611279511 TSecr=4110128550 SLE=3518445 SRE=3523997"
"18559","2488.580908932","142.250.200.110","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18560","2488.594971374","192.168.8.181","142.250.185.10","TLSv1.3","113","Application Data"
"18561","2488.611426309","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18562","2488.611461786","192.168.8.181","142.250.185.10","TCP","78","[TCP Dup ACK 18547#3] 34760  >  443 [ACK] Seq=1376 Ack=3517057 Win=1088512 Len=0 TSval=2611279551 TSecr=4110128550 SLE=3518445 SRE=3525385"
"18563","2488.623889652","192.168.8.181","142.250.200.110","TCP","66","43322  >  443 [ACK] Seq=2617 Ack=432795 Win=179072 Len=0 TSval=3305778602 TSecr=2212835389"
"18564","2488.650757020","142.250.200.110","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18565","2488.650757072","142.250.200.110","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18566","2488.650757098","142.250.200.110","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18567","2488.651126586","192.168.8.181","142.250.200.110","TCP","66","43322  >  443 [ACK] Seq=2617 Ack=436959 Win=175872 Len=0 TSval=3305778630 TSecr=2212835413"
"18568","2488.661626979","142.250.185.10","192.168.8.181","TCP","1454","[TCP Out-Of-Order] 443  >  34760 [ACK] Seq=3517057 Ack=1341 Win=68864 Len=1388 TSval=4110128691 TSecr=2611279431"
"18569","2488.661726389","192.168.8.181","142.250.185.10","TCP","66","34760  >  443 [ACK] Seq=1376 Ack=3525385 Win=1084672 Len=0 TSval=2611279601 TSecr=4110128691"
"18570","2488.681167016","142.250.200.110","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18571","2488.690933127","142.250.185.10","192.168.8.181","TLSv1.3","1454","[TCP Previous segment not captured] , Continuation Data"
"18572","2488.690965693","192.168.8.181","142.250.185.10","TCP","78","[TCP Window Update] 34760  >  443 [ACK] Seq=1376 Ack=3525385 Win=1089664 Len=0 TSval=2611279630 TSecr=4110128691 SLE=3526773 SRE=3528161"
"18573","2488.720935417","142.250.200.110","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18574","2488.720992340","192.168.8.181","142.250.200.110","TCP","66","43322  >  443 [ACK] Seq=2617 Ack=439735 Win=178048 Len=0 TSval=3305778699 TSecr=2212835486"
"18575","2488.791238349","142.250.200.110","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18576","2488.791238402","142.250.185.10","192.168.8.181","TLSv1.3","1454","[TCP Previous segment not captured] , Continuation Data"
"18577","2488.791297225","192.168.8.181","142.250.185.10","TCP","86","[TCP Dup ACK 18569#1] 34760  >  443 [ACK] Seq=1376 Ack=3525385 Win=1089664 Len=0 TSval=2611279731 TSecr=4110128691 SLE=3529549 SRE=3530937 SLE=3526773 SRE=3528161"
"18578","2488.792103656","142.250.185.10","192.168.8.181","TCP","66","443  >  34760 [ACK] Seq=3529549 Ack=1376 Win=68864 Len=0 TSval=4110128803 TSecr=2611279534"
"18579","2488.792103685","142.250.200.110","192.168.8.181","TCP","1454","443  >  43322 [ACK] Seq=441123 Ack=2617 Win=72192 Len=1388 TSval=2212835558 TSecr=3305778602 [TCP segment of a reassembled PDU]"
"18580","2488.792103718","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18581","2488.792138875","192.168.8.181","142.250.185.10","TCP","86","[TCP Dup ACK 18569#2] 34760  >  443 [ACK] Seq=1376 Ack=3525385 Win=1089664 Len=0 TSval=2611279732 TSecr=4110128691 SLE=3529549 SRE=3532325 SLE=3526773 SRE=3528161"
"18582","2488.792235038","192.168.8.181","142.250.200.110","TCP","66","43322  >  443 [ACK] Seq=2617 Ack=442511 Win=176896 Len=0 TSval=3305778771 TSecr=2212835534"
"18583","2488.801190284","142.250.185.10","192.168.8.181","TCP","1454","[TCP Out-Of-Order] 443  >  34760 [ACK] Seq=3528161 Ack=1341 Win=68864 Len=1388 TSval=4110128775 TSecr=2611279511"
"18584","2488.801221365","192.168.8.181","142.250.185.10","TCP","78","[TCP Dup ACK 18569#3] 34760  >  443 [ACK] Seq=1376 Ack=3525385 Win=1089664 Len=0 TSval=2611279741 TSecr=4110128691 SLE=3526773 SRE=3532325"
"18585","2488.901474797","142.250.200.110","192.168.8.181","TCP","1454","[TCP Previous segment not captured] 443  >  43322 [ACK] Seq=443899 Ack=2617 Win=72192 Len=1388 TSval=2212835601 TSecr=3305778630 [TCP segment of a reassembled PDU]"
"18586","2488.901521213","192.168.8.181","142.250.200.110","TCP","78","[TCP Window Update] 43322  >  443 [ACK] Seq=2617 Ack=442511 Win=178048 Len=0 TSval=3305778880 TSecr=2212835534 SLE=443899 SRE=445287"
"18587","2488.901474902","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18588","2488.901692805","192.168.8.181","142.250.185.10","TCP","78","[TCP Dup ACK 18569#4] 34760  >  443 [ACK] Seq=1376 Ack=3525385 Win=1089664 Len=0 TSval=2611279841 TSecr=4110128691 SLE=3526773 SRE=3533713"
"18589","2488.902153369","142.250.200.110","192.168.8.181","TCP","1454","443  >  43322 [ACK] Seq=445287 Ack=2617 Win=72192 Len=1388 TSval=2212835620 TSecr=3305778699 [TCP segment of a reassembled PDU]"
"18590","2488.902171133","192.168.8.181","142.250.200.110","TCP","78","[TCP Dup ACK 18582#1] 43322  >  443 [ACK] Seq=2617 Ack=442511 Win=178048 Len=0 TSval=3305778881 TSecr=2212835534 SLE=443899 SRE=446675"
"18591","2488.902153408","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18592","2488.902247428","192.168.8.181","142.250.185.10","TCP","78","[TCP Dup ACK 18569#5] 34760  >  443 [ACK] Seq=1376 Ack=3525385 Win=1089664 Len=0 TSval=2611279842 TSecr=4110128691 SLE=3526773 SRE=3535101"
"18593","2488.911239018","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18594","2488.911306366","192.168.8.181","142.250.185.10","TCP","78","[TCP Dup ACK 18569#6] 34760  >  443 [ACK] Seq=1376 Ack=3525385 Win=1089664 Len=0 TSval=2611279851 TSecr=4110128691 SLE=3526773 SRE=3536489"
"18595","2488.911239095","142.250.200.110","192.168.8.181","TCP","1454","443  >  43322 [ACK] Seq=446675 Ack=2617 Win=72192 Len=1388 TSval=2212835652 TSecr=3305778699 [TCP segment of a reassembled PDU]"
"18596","2488.911584260","192.168.8.181","142.250.200.110","TCP","78","[TCP Dup ACK 18582#2] 43322  >  443 [ACK] Seq=2617 Ack=442511 Win=178048 Len=0 TSval=3305778890 TSecr=2212835534 SLE=443899 SRE=448063"
"18597","2488.911239140","142.250.185.10","192.168.8.181","TCP","1454","[TCP Out-Of-Order] 443  >  34760 [ACK] Seq=3525385 Ack=1376 Win=68864 Len=1388 TSval=4110128944 TSecr=2611279630"
"18598","2488.911830803","192.168.8.181","142.250.185.10","TCP","66","34760  >  443 [ACK] Seq=1376 Ack=3536489 Win=1082624 Len=0 TSval=2611279851 TSecr=4110128944"
"18599","2488.911239190","142.250.200.110","192.168.8.181","TLSv1.3","1454","[TCP Previous segment not captured] , Continuation Data"
